student_id,name,faculty,major,year_enrolled,current_year,gpa,status,scholarship,age,gender,city
STUD0939,Student_939,Fakultas Hukum,Kedokteran,2023,Sophomore,2.32,Active,None,21,Female,Makassar
STUD0940,Student_940,Fakultas Ilmu Komputer,Teknik Elektro,2018,Junior,3.07,Active,Need-based,19,Male,Palembang
STUD0941,Student_941,Fakultas Ilmu Komputer,Kedokteran,2022,Senior,3.15,Inactive,None,19,Male,Bandung
STUD0942,Student_942,Fakultas Kedokteran,Ilmu Hukum,2018,Sophomore,3.69,Active,Academic,18,Male,Semarang
STUD0943,Student_943,Fakultas Ekonomi,Manajemen,2021,Senior,3.54,Active,None,23,Female,Palembang
STUD0944,Student_944,Fakultas Kedokteran,Teknik Elektro,2019,Freshman,3.03,Graduated,None,20,Female,Semarang
STUD0945,Student_945,Fakultas Hukum,Manajemen,2021,Senior,3.84,Active,None,21,Female,Jakarta
STUD0946,Student_946,Fakultas Sastra,Sistem Informasi,2019,Freshman,2.75,Graduated,None,22,Female,Yogyakarta
STUD0947,Student_947,Fakultas Ilmu Komputer,Sastra Inggris,2020,Senior,3.63,Active,None,18,Male,Denpasar
STUD0948,Student_948,Fakultas Teknik,Manajemen,2023,Sophomore,3.44,Active,Need-based,20,Female,Bandung
STUD0949,Student_949,Fakultas Sastra,Teknik Elektro,2023,Senior,3.04,Active,None,24,Female,Medan
STUD0950,Student_950,Fakultas Ilmu Komputer,Kedokteran,2023,Senior,3.03,Active,Need-based,22,Female,Palembang
STUD0951,Student_951,Fakultas Teknik,Teknik Elektro,2022,Sophomore,2.56,Inactive,Academic,24,Female,Makassar
STUD0952,Student_952,Fakultas Hukum,Manajemen,2019,Senior,2.76,Active,None,18,Female,Semarang
STUD0953,Student_953,Fakultas Ekonomi,Kedokteran,2022,Senior,3.12,Active,Need-based,19,Male,Surabaya
STUD0954,Student_954,Fakultas Hukum,Ilmu Hukum,2021,Sophomore,3.38,Active,Academic,24,Female,Banjarmasin
STUD0955,Student_955,Fakultas Teknik,Sastra Inggris,2018,Senior,3.1,Active,Academic,21,Male,Yogyakarta
STUD0956,Student_956,Fakultas Teknik,Teknik Elektro,2018,Freshman,2.65,Active,Academic,20,Male,Medan
STUD0957,Student_957,Fakultas Teknik,Kedokteran,2021,Junior,3.48,Active,None,23,Male,Makassar
STUD0958,Student_958,Fakultas Ekonomi,Sastra Inggris,2022,Sophomore,3.43,Graduated,None,22,Female,Palembang
STUD0959,Student_959,Fakultas Teknik,Manajemen,2023,Senior,3.44,Active,None,20,Male,Makassar
STUD0960,Student_960,Fakultas Sastra,Sastra Inggris,2023,Senior,3.53,Active,Academic,19,Male,Palembang
STUD0961,Student_961,Fakultas Kedokteran,Akuntansi,2019,Senior,2.81,Active,None,22,Female,Semarang
STUD0962,Student_962,Fakultas Ekonomi,Teknik Informatika,2018,Senior,2.99,Active,None,21,Female,Semarang
STUD0963,Student_963,Fakultas Hukum,Kedokteran,2018,Senior,2.83,Active,None,24,Female,Palembang
STUD0964,Student_964,Fakultas Hukum,Sistem Informasi,2020,Senior,2.92,Active,None,21,Female,Palembang
STUD0965,Student_965,Fakultas Teknik,Teknik Elektro,2018,Junior,2.49,Active,None,19,Female,Makassar
STUD0966,Student_966,Fakultas Teknik,Akuntansi,2023,Sophomore,3.05,Active,Need-based,19,Female,Medan
STUD0967,Student_967,Fakultas Ekonomi,Manajemen,2018,Sophomore,2.64,Active,Academic,23,Male,Banjarmasin
STUD0968,Student_968,Fakultas Ekonomi,Teknik Elektro,2021,Sophomore,3.56,Active,None,21,Male,Makassar
STUD0969,Student_969,Fakultas Ekonomi,Teknik Elektro,2021,Sophomore,2.61,Active,None,20,Female,Yogyakarta
STUD0970,Student_970,Fakultas Kedokteran,Kedokteran,2023,Junior,3.21,Active,Sports,18,Female,Medan
STUD0971,Student_971,Fakultas Hukum,Teknik Informatika,2019,Sophomore,2.23,Active,Academic,18,Female,Makassar
STUD0972,Student_972,Fakultas Kedokteran,Kedokteran,2023,Junior,1.81,Active,None,20,Female,Bandung
STUD0973,Student_973,Fakultas Teknik,Teknik Elektro,2022,Freshman,2.96,Active,None,22,Female,Yogyakarta
STUD0974,Student_974,Fakultas Teknik,Teknik Informatika,2019,Senior,2.36,Active,None,18,Male,Yogyakarta
STUD0975,Student_975,Fakultas Hukum,Akuntansi,2023,Senior,2.57,Inactive,None,21,Male,Yogyakarta
STUD0976,Student_976,Fakultas Sastra,Teknik Elektro,2020,Senior,2.86,Active,None,18,Female,Palembang
STUD0977,Student_977,Fakultas Teknik,Manajemen,2022,Senior,3.08,Active,None,22,Female,Jakarta
STUD0978,Student_978,Fakultas Sastra,Kedokteran,2019,Senior,2.7,Active,Need-based,18,Female,Makassar
STUD0979,Student_979,Fakultas Sastra,Akuntansi,2023,Freshman,2.31,Active,None,19,Male,Makassar
STUD0980,Student_980,Fakultas Ilmu Komputer,Manajemen,2020,Sophomore,3.64,Active,None,23,Female,Denpasar
STUD0981,Student_981,Fakultas Ilmu Komputer,Ilmu Hukum,2022,Senior,4.0,Graduated,Need-based,21,Male,Palembang
STUD0982,Student_982,Fakultas Sastra,Kedokteran,2022,Senior,3.88,Active,Academic,20,Female,Palembang
STUD0983,Student_983,Fakultas Ilmu Komputer,Kedokteran,2023,Junior,2.77,Active,Need-based,23,Female,Jakarta
STUD0984,Student_984,Fakultas Ilmu Komputer,Kedokteran,2021,Senior,2.93,Active,Need-based,20,Male,Medan
STUD0985,Student_985,Fakultas Sastra,Kedokteran,2020,Senior,3.09,Inactive,None,20,Female,Bandung
STUD0986,Student_986,Fakultas Kedokteran,Sastra Inggris,2023,Freshman,2.99,Active,None,24,Female,Bandung
STUD0987,Student_987,Fakultas Ilmu Komputer,Manajemen,2018,Sophomore,3.38,Active,None,23,Male,Banjarmasin
STUD0988,Student_988,Fakultas Hukum,Ilmu Hukum,2021,Freshman,3.14,Active,None,23,Male,Surabaya
STUD0989,Student_989,Fakultas Ilmu Komputer,Ilmu Hukum,2021,Freshman,2.64,Active,None,19,Male,Semarang
STUD0990,Student_990,Fakultas Ekonomi,Akuntansi,2019,Freshman,2.21,Active,None,19,Female,Surabaya
STUD0991,Student_991,Fakultas Hukum,Akuntansi,2018,Junior,3.05,Active,None,23,Male,Denpasar
STUD0992,Student_992,Fakultas Ilmu Komputer,Teknik Informatika,2022,Junior,2.94,Active,None,18,Female,Palembang
STUD0993,Student_993,Fakultas Hukum,Teknik Elektro,2023,Freshman,3.71,Active,None,22,Male,Makassar
STUD0994,Student_994,Fakultas Kedokteran,Teknik Informatika,2020,Freshman,3.32,Inactive,None,18,Female,Palembang
STUD0995,Student_995,Fakultas Ilmu Komputer,Sastra Inggris,2022,Senior,3.58,Active,None,19,Female,Yogyakarta
STUD0996,Student_996,Fakultas Teknik,Teknik Informatika,2018,Sophomore,2.38,Active,None,19,Female,Yogyakarta
STUD0997,Student_997,Fakultas Hukum,Teknik Informatika,2019,Freshman,3.93,Active,None,18,Female,Palembang
STUD0998,Student_998,Fakultas Ilmu Komputer,Manajemen,2022,Freshman,2.38,Graduated,None,20,Female,Jakarta
STUD0999,Student_999,Fakultas Ekonomi,Teknik Elektro,2020,Junior,3.0,Active,None,24,Male,Surabaya
STUD1000,Student_1000,Fakultas Ilmu Komputer,Ilmu Hukum,2018,Junior,3.09,Active,None,19,Female,Bandung
